save_bit,acc_launch_flag,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,imut,accXconv,accYconv,accZconv,gyroXconv,gyroYconv,gyroZconv,rollDeg,pitchDeg,rollRate,pitchRate,velo,velo_x,velo_y,velo_z,pos,pres,temp,baro_alt,baro_velo,gps_altitude_feet,gps_speed_kmh,gps_utc_time,gps_dec_longitude,gps_dec_latitude,gps_ns,gps_ew,gll,rms
1,1,1.92,0.03828183413443199,3.1630365453574427,9.55131761654078,-0.06103608758678569,-0.24414435034714277,0.06103608758678569,32,8096,32640,0,0.014939475804567337,0.026316165924072266,-0.013411521911621094,-0.003967352211475372,0.05627276003360748,-0.022948961704969406,0.7853981852531433,0.0015244351234287024,-0.003931431565433741,0.05601821839809418,1.392625331878662,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.78617187500001,34.376888275146484,414.4122314453125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1,1,2.048,0.02392614633401999,3.1726070038910508,9.55131761654078,-0.12207217517357138,-0.18310826276035708,0.0,32,8096,32640,0,0.0005837865173816681,0.03588676452636719,-0.013411521911621094,-0.06500343978404999,0.1173088401556015,0.08398504555225372,0.7853981852531433,5.957005123491399e-05,-0.06499496102333069,0.023563481867313385,1.3974742889404297,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.785734375,34.37224578857422,414.4473571777344,0.27441978454589844,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,2.176,0.028711375600823992,3.186962691691463,9.546532387273977,-0.12207217517357138,-0.18310826276035708,0.12207217517357138,32,8096,32640,0,0.0053690169006586075,0.05024242401123047,-0.018197059631347656,-0.06500343978404999,0.1173088401556015,0.03808712214231491,0.7853981852531433,0.000547858770005405,-0.06494323909282684,0.05601821467280388,1.4041993618011475,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7845625,34.37224578857422,414.5569763183594,0.8563994765281677,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,2.304,0.014355687800411996,3.124754711223011,9.56088807507439,-0.06103608758678569,-0.24414435034714277,0.12207217517357138,32,8096,32640,0,-0.008986671455204487,-0.011965513229370117,-0.003841400146484375,-0.003967352211475372,0.05627276003360748,0.03808712214231491,0.7853981852531433,-0.0009170070406980813,-0.004028536844998598,0.01285918802022934,1.4031413793563843,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7855859375,34.376888275146484,414.467041015625,-0.7026194930076599,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,2.432,-0.014355687800411996,3.186962691691463,9.513035782406348,-0.06103608758678569,-0.24414435034714277,0.0,32,8096,32640,0,0.008986671455204487,0.05024242401123047,-0.05169391632080078,-0.003967352211475372,0.05627276003360748,0.08398504555225372,0.7853981852531433,0.0009170070406980813,-0.0038764062337577343,-0.019595544785261154,1.4118717908859253,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7836875,34.37224578857422,414.63970947265625,1.348972201347351,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,2.56,0.028711375600823992,3.167821774624247,9.55131761654078,0.36621652552071415,-0.24414435034714277,0.12207217517357138,32,8096,32640,0,0.0053690169006586075,0.031101465225219727,-0.013411521911621094,0.30914777517318726,0.05627276003360748,0.03808712214231491,0.7853981852531433,0.000547858770005405,0.30918431282043457,0.01285918802022934,1.416151523590088,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.78675,34.376888275146484,414.35845947265625,-2.197265625,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,2.688,0.004785229266803998,3.148680857557031,9.55131761654078,-0.18310826276035708,-0.42725261310749985,0.0,32,8096,32640,0,-0.01855713129043579,0.011960506439208984,-0.013411521911621094,-0.126039519906044,-0.12683549523353577,0.08398504555225372,0.7853981852531433,-0.001893582521006465,-0.1259821504354477,-0.14907263219356537,1.4184293746948242,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7855859375,34.376888275146484,414.467041015625,0.8482932448387146,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,2.816,0.009570458533607997,3.139110399023423,9.55131761654078,-0.06103608758678569,-0.30518043793392846,0.06103608758678569,32,8096,32640,0,-0.013771900907158852,0.002390146255493164,-0.013411521911621094,-0.003967352211475372,-0.0047633349895477295,-0.022948961704969406,0.7853981852531433,-0.0014052951009944081,-0.0039398143999278545,0.012859180569648743,1.4196033477783203,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.78325,34.36759567260742,414.67376708984375,1.6150473356246948,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,2.942,0.03828183413443199,3.167821774624247,9.5752437628748,-0.06103608758678569,-0.30518043793392846,0.0,32,8096,32640,0,0.014939475804567337,0.031101465225219727,0.010514259338378906,-0.003967352211475372,-0.0047633349895477295,0.08398504555225372,0.7853981852531433,0.0015244351234287024,-0.0038819557521492243,-0.06275457888841629,1.4223227500915527,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7851484375,34.37224578857422,414.5021667480469,-1.3619074821472168,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1,1,3.07,0.043067063401235985,3.134325169756619,9.556102845807585,-0.24414435034714277,-0.30518043793392846,0.12207217517357138,32,8096,32640,0,0.019724704325199127,-0.002395153045654297,-0.008626937866210938,-0.18707560002803802,-0.0047633349895477295,0.03808712214231491,0.7853981852531433,0.0020127221941947937,-0.187028169631958,-0.030299847945570946,1.4224520921707153,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7855859375,34.376888275146484,414.467041015625,-0.27441978454589844,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,3.198,-0.009570458533607997,3.153466086823835,9.55131761654078,0.06103608758678569,-0.30518043793392846,0.06103608758678569,32,8096,32640,0,0.013771900907158852,0.016745805740356445,-0.013411521911621094,0.003967352211475372,-0.0047633349895477295,-0.022948961704969406,0.7853981852531433,0.0014052951009944081,0.0039398143999278545,0.012859180569648743,1.4250662326812744,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.78617187500001,34.376888275146484,414.4122314453125,-0.42819973826408386,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,3.326,0.07177843900205998,3.177392233157855,9.56088807507439,0.0,-0.30518043793392846,0.24414435034714277,32,8096,32640,0,0.04843607917428017,0.04067182540893555,-0.003841400146484375,0.057068731635808945,-0.0047633349895477295,0.16015928983688354,0.7853981852531433,0.004942417144775391,0.05761181563138962,-0.11661790311336517,1.4295990467071533,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.785,34.376888275146484,414.52288818359375,0.8645057082176208,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,3.454,0.014355687800411996,3.186962691691463,9.55131761654078,-0.30518043793392846,-0.30518043793392846,0.06103608758678569,32,8096,32640,0,-0.008986671455204487,0.05024242401123047,-0.013411521911621094,-0.24811169505119324,-0.0047633349895477295,-0.022948961704969406,0.7853981852531433,-0.0009170070406980813,-0.24809372425079346,0.012859180569648743,1.4361199140548706,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7836875,34.37224578857422,414.63970947265625,0.9126662611961365,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,3.582,0.009570458533607997,3.105613794155795,9.58481422140841,0.0,-0.24414435034714277,0.06103608758678569,32,8096,32640,0,-0.013771900907158852,-0.03110647201538086,0.02008533477783203,0.057068731635808945,0.05627276003360748,-0.022948961704969406,0.7853981852531433,-0.0014052951009944081,0.05703561753034592,0.05601821839809418,1.4314779043197632,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.786046875,34.381534576416016,414.430908203125,-1.631259799003601,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,3.71,0.028711375600823992,3.1630365453574427,9.56088807507439,-0.48828870069428554,-0.24414435034714277,0.0,32,8096,32640,0,0.0053690169006586075,0.026316165924072266,-0.003841400146484375,-0.4312199354171753,0.05627276003360748,0.08398504555225372,0.7853981852531433,0.000547858770005405,-0.4311656057834625,-0.019595544785261154,1.434645652770996,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7845625,34.37224578857422,414.5569763183594,0.9849070906639099,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,3.838,0.019140917067215994,3.186962691691463,9.556102845807585,0.0,-0.30518043793392846,0.06103608758678569,32,8096,32640,0,-0.004201442003250122,0.05024242401123047,-0.008626937866210938,0.057068731635808945,-0.0047633349895477295,-0.022948961704969406,0.7853981852531433,-0.00042871854384429753,0.057077132165431976,0.012859180569648743,1.440855622291565,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7841328125,34.36759567260742,414.5910339355469,0.26607513427734375,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,3.964,0.014355687800411996,3.153466086823835,9.55131761654078,-0.06103608758678569,-0.18310826276035708,0.06103608758678569,32,8096,32640,0,-0.008986671455204487,0.016745805740356445,-0.013411521911621094,-0.003967352211475372,0.1173088401556015,-0.022948961704969406,0.7853981852531433,-0.0009170070406980813,-0.004028537310659885,0.09917724132537842,1.4435607194900513,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.785,34.376888275146484,414.52288818359375,-0.5408393144607544,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1,1,4.092,0.028711375600823992,3.158251316090639,9.55131761654078,-0.06103608758678569,-0.36621652552071415,0.12207217517357138,32,8096,32640,0,0.0053690169006586075,0.021531105041503906,-0.013411521911621094,-0.003967352211475372,-0.06579941511154175,0.03808712214231491,0.7853981852531433,0.000547858770005405,-0.003978087566792965,-0.07345887273550034,1.4467664957046509,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.7864609375,34.376888275146484,414.3853454589844,-1.0745525360107422,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,4.22,0.03349660486762799,3.210888838025483,9.513035782406348,-0.6713969634546426,-0.24414435034714277,0.18310826276035708,32,8096,32640,0,0.010154247283935547,0.07416844367980957,-0.05169391632080078,-0.6143282055854797,0.05627276003360748,0.09912320971488953,0.7853981852531433,0.00103614735417068,-0.6142143607139587,-0.030299846082925797,1.458190679550171,56994050048.0,3.8300804962549326e-21,-1.4718708097137143e-18,0.0,96.78221875,34.36294937133789,414.76470947265625,2.9637811183929443,0.0,0.0,0.0,0.0,0.0,0,0,86,0
1,1,4.348,0.019140917067215994,3.062546730754559,9.603955138475625,-0.6103608758678569,-0.24414435034714277,-0.06103608758678569,32,8096,32640,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
255,255,4294967.295,-0.004785229266803998,-0.004785229266803998,-0.004785229266803998,-0.06103608758678569,-0.06103608758678569,-0.06103608758678569,65535,65535,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,255,255,255
